Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BHGE,BIIB,BK,BKNG,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAH,CAT,CB,CBG,CBOE,CBS,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHK,CHRW,CHTR,CI,CINF,CLX,CME,CMG,CMS,CNC,CNP,COF,COG,CPB,CSCO,CTAS,CTL,CTXS,CVX,DIS,FOX,FOXA,FTI,GOOG,GOOGL,HRB,KMX,KO,LNT,LUV,MMM,MO,SBUX,SCHW,SEE,SHW,SIG,SLG,SNA,SNI,SNPS,SO,SPG,SPGI,SRCL,SRE,STI,STT,STX,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TDG,TEL,TGT,TIF,TJX,TMK,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSS,TWX,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XRX,XYL,YUM,ZBH,ZION,ZTS
2016-06-23,45.894211,29.848057,154.484772,93.208946,57.687325,75.262955,38.069096,115.360069,96.209999,55.872616,40.529324,86.956085,198.866806,59.060001,49.087963,62.599094,11.251682,118.672417,68.945763,229.493774,53.032253,39.754799,83.172775,45.355312,57.169998,82.86972,81.82,57.519531,65.783119,68.44323,123.57,24.09346,5.21,47.019779,158.553268,145.181534,97.200294,108.14856,722.080017,74.38208,92.410004,125.231621,106.779388,42.441574,56.213589,55.206364,129.250366,58.751049,57.888119,94.240959,22.415993,38.683163,165.546616,154.213547,74.52462,76.195328,61.40913,253.713852,762.77002,127.249466,13.655491,45.123405,35.155952,29.29068,168.266663,31.933731,238.619995,40.282837,1390.199951,342.545959,36.086128,69.405716,22.969999,32.892395,124.874458,43.344723,31.791058,74.21756,74.205956,124.062775,30.01,63.334885,52.544468,47.137718,24.620001,100.660004,56.889999,25.769581,21.417088,48.708038,4.64,69.027809,224.869995,129.71582,68.571617,128.451782,88.204048,408.890015,41.378113,69.839996,21.870352,63.367813,24.981884,59.877735,27.52228,93.447556,23.778486,68.760948,97.446365,96.060944,28.390436,28.607304,27.972725,701.869995,714.869995,21.606098,46.98,42.89732,36.716881,39.010452,166.99968,62.809139,54.367619,29.274508,46.684345,283.712189,84.036133,100.048279,150.772385,60.5769,53.93,47.046448,194.368988,108.435143,103.379997,105.591835,41.529491,58.217419,22.23753,111.584915,65.691452,25.213366,115.76107,20.716228,48.135464,38.457973,223.42662,60.845779,65.315536,60.605274,74.803604,61.52602,151.315552,38.188324,65.980003,70.422874,110.019966,90.965279,61.819088,52.184669,70.900383,60.628338,38.323933,34.669998,38.32,45.169998,33.227306,137.450928,242.080002,135.497498,34.341248,85.098145,101.698914,72.230003,40.556541,98.203209,77.248207,73.931496,61.92783,41.956963,50.112057,117.4039,75.544571,80.129997,87.279999,88.199997,64.144936,50.460686,138.399994,82.162544,48.302345,59.194359,73.040001,45.564171,171.254929,124.31916,60.956303,20.627682,68.898438,39.384743,18.411642,27.637882,69.179611,98.661697,119.711601,40.720673,31.990244,45.595402,25.327156,45.338417,59.498711,119.454681,27.635216,47.285511
2016-06-24,43.3773,26.620176,154.075974,90.590179,56.323006,73.215179,36.41684,108.122772,92.199997,52.920818,38.432163,83.842911,190.512054,54.040001,49.36438,63.228947,11.056405,115.396675,66.534538,221.837753,49.164612,39.424454,79.935394,43.247757,53.349998,77.547997,79.0,54.942135,64.232094,64.954353,112.989998,22.825899,4.88,44.276051,140.209763,139.632462,87.270973,105.0439,698.960022,71.99128,87.669998,123.002792,101.984612,41.016731,53.024025,52.531559,124.027969,56.49139,50.814743,94.354912,20.715471,36.754967,163.500168,144.588547,71.142403,77.150902,58.311974,245.531784,769.919983,120.551132,12.643971,43.051811,32.843941,29.021164,162.911514,30.613596,229.020004,36.840275,1232.140015,319.18158,34.064163,67.46611,22.370001,29.769087,123.001068,39.289078,30.295229,71.471931,69.28228,119.530014,27.309999,63.462219,50.547989,43.594749,23.780001,96.290001,55.130001,23.709135,19.31604,47.578896,4.37,68.759071,216.800003,127.676353,67.034447,129.073792,88.901169,400.730011,42.109035,69.209999,21.730698,59.774391,24.477301,59.648315,26.137691,91.14286,23.286575,64.14238,95.076447,92.859558,26.215601,26.393175,25.773516,675.219971,685.200012,21.019846,46.32,41.802994,37.171108,37.749187,162.21347,63.481647,52.963142,25.78405,44.450134,278.625702,79.62851,97.000404,145.453384,58.570335,52.080002,47.166225,191.961349,102.083115,100.720001,104.888397,38.963337,53.117237,21.038448,104.000427,60.217979,23.894512,114.010674,19.926203,47.781315,38.127388,216.943161,55.360004,64.913055,58.147385,72.643562,58.784519,144.562347,36.346439,61.869999,66.668007,107.285164,89.282898,62.023983,49.900719,68.638939,57.984833,35.820213,33.5,37.380001,41.060001,32.802525,135.482788,239.160004,133.647873,30.996071,81.936028,99.0336,66.25,38.28046,94.901939,74.108116,70.248512,58.385292,39.543987,49.039093,116.969955,74.063148,77.959999,84.18,81.900002,64.954887,50.239166,135.529999,78.99427,45.47892,59.703514,72.489998,43.471886,155.709824,113.956795,61.196484,20.18255,68.764641,36.614246,17.680117,25.962009,64.780075,89.532829,113.352318,41.292858,30.038918,43.548229,23.886389,43.176651,56.901268,115.27594,24.818703,45.913334
2016-06-27,41.548611,24.868462,153.338089,89.271095,55.21273,71.672066,35.494652,106.027267,90.849998,50.526691,37.141605,82.818092,183.863754,50.540001,49.860027,64.253601,10.610058,113.337067,64.680481,213.739471,47.293793,39.358383,77.821968,42.017559,51.16,73.973984,77.209999,54.134884,64.038208,63.274151,111.889999,21.902252,4.72,43.463829,131.892548,137.849503,81.728134,105.645432,691.359985,69.007591,85.089996,121.513695,98.837112,40.076637,50.259739,49.220371,119.336632,54.784317,48.350578,94.136505,20.097097,35.930019,165.783478,139.639954,68.716888,78.869019,55.991535,231.84523,767.650024,116.911346,11.846431,41.579121,31.445311,28.270369,159.295807,28.474306,224.600006,34.794132,1186.050049,306.731445,33.539043,67.189011,21.98,27.026428,121.531166,37.514736,29.594652,70.008865,67.716949,117.495079,24.879999,62.257427,49.804207,41.675243,23.07,94.849998,53.709999,21.891092,17.854025,47.850269,4.06,69.277351,216.279999,122.057831,66.318359,131.131256,85.277969,388.779999,42.659603,67.730003,21.572416,56.17131,23.80452,60.76672,25.723257,89.482697,22.361116,61.331421,93.63958,91.559601,25.725771,25.834747,24.300745,668.26001,681.140015,20.54707,45.700001,41.660259,37.71051,36.221878,160.362274,64.343613,52.004227,23.713436,42.489105,275.257629,76.94899,92.965057,143.418823,57.869015,51.330002,48.09684,193.309219,97.417137,99.169998,105.88652,36.368343,49.060276,18.958221,101.100479,56.699322,22.65324,112.240723,19.45804,47.580307,38.595707,212.067947,52.955147,65.00666,55.621761,71.544075,56.881245,140.166306,35.335766,60.029999,64.771431,106.637703,90.342896,63.653362,48.694485,67.173378,56.57687,34.234192,31.9,35.919998,37.75,32.896919,128.584396,235.039993,133.472672,28.994762,79.283318,98.426552,62.27,37.156818,93.289688,72.419571,68.433327,55.509354,37.52673,47.704887,112.27536,73.039909,76.0,80.839996,79.839996,66.109322,50.525303,132.5,76.685692,40.098259,60.797272,73.360001,42.80616,147.942047,110.440987,61.148457,18.941856,68.325073,34.033501,17.205101,25.063217,62.960583,85.070259,108.973473,41.69339,29.481398,42.135387,22.647837,41.787647,54.94799,113.942291,23.150381,44.837315
2016-06-28,42.384304,26.344627,156.5289,90.77446,56.445324,73.098717,36.080624,107.259346,92.459999,52.218925,38.489101,85.003105,184.909363,51.48,49.831432,64.52623,10.963417,116.603012,66.140671,223.803345,48.29221,40.20784,79.896965,43.181004,53.049999,76.870499,78.620003,55.156109,65.657097,65.636322,114.940002,22.540943,5.12,44.285957,135.678528,141.510757,81.900146,107.498528,707.950012,70.805466,86.580002,123.6549,101.896362,40.972668,52.366783,50.841164,121.018433,55.100067,49.709579,95.601257,20.605061,36.953751,169.870087,145.609406,69.576942,79.264763,56.21484,243.531052,790.460022,118.045204,12.352189,42.590374,32.463352,28.89603,160.341415,29.577797,228.520004,35.67659,,310.974304,34.648178,68.803772,22.35,27.738932,124.505447,39.425564,29.935474,71.661942,68.798454,121.452324,25.690001,62.600254,50.959026,41.761189,23.6,97.279999,55.080002,22.431843,18.367184,48.451191,4.28,70.467499,218.380005,125.17701,68.208809,130.777161,86.424553,391.670013,42.697575,67.809998,21.99139,57.629932,25.714027,59.98288,26.175367,91.103798,23.21154,,94.824524,93.179695,26.078449,26.109062,24.887863,680.039978,691.26001,21.10495,46.709999,42.040894,37.672661,36.882072,162.664276,64.324677,53.127804,24.216297,42.937885,284.821747,78.366417,95.585938,146.548203,58.599552,52.110001,48.198193,198.087372,99.583473,99.949997,105.699898,37.675449,49.52393,20.46616,103.020851,58.898491,23.205992,113.771278,19.633596,47.388878,38.586533,216.505325,53.418736,65.278107,57.160366,72.536522,57.827953,142.374283,36.403111,61.150002,66.457268,110.290543,91.577934,62.638657,50.236885,68.085724,57.726227,34.433689,33.900002,37.52,38.950001,33.840878,131.288116,236.210007,135.030228,29.661865,81.50354,99.299187,62.970001,37.780369,95.036293,74.216736,69.459251,56.271191,38.636696,48.35799,114.011169,74.223518,77.470001,82.910004,83.440002,67.105469,50.59914,133.990005,77.158989,41.93301,60.6464,0.15,43.842789,154.244354,114.979126,61.67683,19.547997,68.334641,35.361824,17.765619,26.102444,64.722313,85.642632,114.64608,41.722,30.50993,43.010006,23.127205,42.12022,56.243248,115.898308,23.935472,45.920532
2016-06-29,43.023361,27.259848,160.547302,91.560097,58.157784,74.981506,37.050846,108.423523,94.389999,53.478485,39.45702,86.172958,191.182816,53.220001,50.041126,64.60144,11.186589,118.848961,67.322273,226.584686,49.881916,40.972359,81.02092,44.210941,54.560001,77.685455,79.849998,56.109261,66.374443,67.217674,114.169998,23.150156,5.13,45.048649,139.136581,143.112549,85.025177,109.632965,715.599976,72.182564,88.120003,127.96653,104.357498,41.912766,53.942238,52.889526,124.047005,55.632915,51.371479,97.448944,20.097097,37.788639,170.099228,150.694107,70.369324,79.457802,58.185917,245.472061,792.820007,120.998955,12.82877,44.004158,32.996166,29.358059,164.338242,30.539129,238.910004,36.849968,1239.410034,323.242035,35.035885,70.119705,23.030001,28.588085,126.987282,41.063419,30.53191,73.868622,70.420708,123.915886,26.5,64.402542,51.634304,42.467873,23.950001,98.809998,57.48,22.692898,18.899706,48.422112,4.42,70.688255,227.369995,128.796066,69.583687,129.389603,88.139824,409.48999,42.564686,70.660004,22.345188,59.813026,25.120398,60.049793,26.618059,93.408485,23.720125,,96.494659,94.081909,26.519293,26.451958,25.733713,684.109985,695.190002,21.530451,48.02,42.288303,37.682125,38.320694,164.515442,64.248878,54.958466,24.945944,44.030613,285.165436,79.609093,98.541595,149.406311,59.38855,53.0,48.115265,199.797821,103.906372,101.980003,106.49427,38.482777,50.719967,21.756079,104.824821,60.335274,24.078764,116.56749,19.848177,48.371334,39.064041,219.679688,54.172058,65.521461,58.099003,74.248993,59.538071,144.373383,37.649929,63.889999,68.334709,112.880379,92.550407,62.667938,50.741131,69.580414,58.664867,34.942417,35.91,39.75,40.57,34.378929,132.639938,240.660004,136.792221,30.125937,82.926003,100.86422,65.489998,38.36042,96.418213,75.776901,70.686966,57.737728,38.955215,48.441959,117.019257,75.6362,79.160004,84.489998,85.0,67.077538,50.820663,134.649994,80.356247,43.846481,60.495544,75.519997,44.6702,156.974121,118.343613,62.234035,19.737415,69.242447,36.035473,17.879625,27.366373,67.437134,88.553017,117.532127,41.81736,30.971325,43.702015,23.458689,42.697346,57.240669,117.706131,24.524288,46.731716
2016-06-30,43.72818,27.860155,161.165527,92.723991,58.251877,76.980751,37.7617,109.907845,95.790001,54.459217,40.700134,88.82206,193.254227,54.139999,51.070545,65.889336,11.605041,119.780685,69.320427,227.115387,51.268066,41.680244,82.913391,45.393452,55.93,77.872002,80.550003,56.692822,67.809158,68.621132,116.760002,23.553028,5.14,45.791538,139.881836,145.067108,85.86615,110.224792,715.619995,71.647018,90.75,127.830269,107.102959,43.14175,53.806915,52.949184,126.5233,56.570328,51.248718,99.105156,20.47254,39.388844,172.238007,151.082993,72.234383,81.571663,59.288555,246.815842,793.840027,123.743073,12.90658,44.396881,33.881012,29.454315,165.725876,30.55267,241.820007,37.674248,1248.410034,328.799927,35.477581,70.64801,23.370001,28.812571,127.373535,41.326649,31.081013,74.556778,71.919617,126.777138,26.48,65.254715,53.278458,42.21003,24.299999,98.629997,58.599998,22.469137,19.345089,49.861404,4.28,71.264114,228.639999,127.956276,71.502777,132.432693,89.341438,402.76001,43.532925,71.370003,22.345188,61.348923,25.466682,63.596188,27.023077,95.830368,24.187023,63.776077,97.810249,94.896805,26.695633,26.50094,26.539757,692.099976,703.530029,21.747932,49.029999,43.135216,37.568565,38.636013,167.96843,65.319229,55.32653,24.955801,44.850151,288.366577,80.007149,101.841637,152.903839,60.654827,54.080002,49.414433,201.629105,105.141495,104.120003,109.126236,39.482334,52.431374,22.128523,107.870255,61.85025,24.51515,117.568237,20.033489,48.872192,39.679295,222.028885,55.157185,65.352982,58.679604,75.14415,61.10981,146.959274,38.481125,64.300003,69.896034,115.035378,88.670227,65.16568,52.510944,71.375977,60.005775,36.46859,36.400002,40.130001,41.040001,34.85091,133.29599,243.639999,137.454163,30.735031,83.858292,102.173149,67.099998,38.9888,98.414337,73.239143,72.107544,58.556702,40.026581,47.583591,118.70575,76.453285,81.080002,86.459999,86.019997,67.794403,51.540607,140.649994,80.433525,45.442654,61.570431,76.169998,45.012566,159.608047,121.58094,63.665478,20.485617,69.77758,36.87991,18.221636,27.871943,68.573112,87.932121,118.746254,42.70425,32.019081,44.336349,24.198147,43.675522,57.434608,118.921227,24.66168,46.949345
2016-07-01,43.96476,28.863947,163.857773,93.005264,59.004601,77.795982,37.982639,110.130981,95.32,54.449604,40.434429,89.672859,193.135864,54.34,51.232582,65.93634,11.465557,117.642609,69.647034,229.99501,51.248676,42.01059,84.488861,45.58419,55.5,79.845566,82.540001,57.130493,67.431084,67.998466,118.589996,23.474421,5.07,45.95993,137.596359,147.097961,85.789696,110.21508,725.679993,74.123878,90.650002,128.151443,107.632446,42.701077,54.773449,54.579922,125.54348,56.49139,52.083725,99.794456,21.09091,39.368965,172.553085,149.93576,70.176071,81.175919,59.220253,249.095291,798.719971,123.571579,12.741235,44.622692,33.557522,30.185863,165.77475,31.026566,245.059998,36.888763,1267.369995,327.600067,35.045704,70.868935,23.41,29.564121,127.499077,41.112164,31.033674,74.824371,72.526772,126.398888,25.93,64.520088,53.689507,42.840313,24.379999,100.699997,58.91,22.581015,19.025576,49.58033,4.59,72.166313,232.289993,128.236206,71.273628,131.255661,88.35997,393.910004,43.314594,71.290001,22.391739,60.817646,25.555727,63.146908,27.126684,96.601852,24.487173,63.991081,97.175781,95.100533,26.950344,26.716478,27.116924,699.210022,710.25,22.107244,49.66,42.935379,38.221516,39.020302,168.371277,65.37606,55.200615,24.758602,45.006252,288.494232,81.696411,99.651176,153.078247,61.151596,53.77,49.598713,201.852219,105.729637,104.330002,108.618973,39.126724,52.353588,21.828756,108.937134,61.185616,24.583031,118.137291,19.95546,48.862556,39.918049,221.212143,54.877102,65.568275,59.318268,74.881432,61.001072,148.421326,38.471687,64.610001,69.292572,114.851761,89.924736,64.414398,52.253876,72.123299,59.488567,36.289043,36.84,40.43,41.369999,34.813156,132.739334,243.740005,137.123184,30.619013,83.944794,102.780212,66.580002,38.727783,98.587074,73.545265,72.431999,59.328056,40.084488,47.984787,118.232353,76.354012,80.93,85.339996,87.739998,68.148163,51.900578,142.070007,80.230682,44.683033,61.334717,76.199997,44.727253,160.211472,121.277756,63.857624,19.472231,69.576897,37.050697,18.392641,28.199629,69.035202,89.047768,119.044815,42.70425,31.826834,44.394012,23.841167,43.890724,57.857128,119.21759,24.455593,46.939453
2016-07-05,43.126869,28.470303,160.726807,92.132332,58.261284,77.990089,37.886574,109.723518,94.730003,53.228497,39.808128,90.214287,191.044724,52.799999,51.242111,66.566177,11.344671,117.39743,68.686394,231.940948,49.639587,42.58633,82.125648,45.345779,54.25,78.451309,80.870003,57.023506,67.188744,67.217674,117.639999,23.425289,4.96,44.741592,133.343338,147.08844,82.999168,110.43824,728.099976,71.666145,89.089996,127.343636,106.181267,42.368126,52.840382,53.307152,123.361122,55.228344,49.275707,100.550766,20.450453,39.905682,174.644119,146.571869,68.736191,81.812981,57.717548,245.850327,803.359985,120.979904,12.391092,44.485237,32.558506,29.223299,167.308975,29.821516,242.029999,36.006302,1275.030029,322.60849,34.378258,70.868935,23.299999,27.836536,128.889648,39.757038,31.081013,74.767021,70.563011,125.099182,24.540001,66.028526,53.503551,41.780285,24.4,100.25,58.259998,21.947031,18.299408,50.079475,4.3,72.012756,231.770004,126.716606,71.416847,133.246124,89.781746,396.380005,43.741764,69.699997,22.391739,58.789101,25.100613,64.227089,26.927088,97.168266,24.120323,63.115147,96.634621,94.741585,26.333158,26.109062,26.012344,694.950012,704.890015,21.833033,47.759998,43.230373,38.675747,38.636013,168.457611,65.934914,54.987518,23.999376,44.011101,289.338715,78.919807,99.26857,150.210434,60.138573,53.560001,49.985699,204.724655,104.073021,102.550003,108.724266,37.963779,51.14782,21.038448,108.044838,57.491024,24.359991,118.922188,19.848177,49.315266,39.80785,218.761902,53.843685,65.278107,57.247452,74.550629,59.686356,146.452042,37.753826,64.300003,68.344284,114.687485,89.487099,65.068108,52.046249,71.676849,58.664867,35.630692,35.509998,39.200001,40.290001,35.341766,131.556488,244.720001,137.804626,29.429827,83.77179,102.865562,63.470001,37.761036,96.562164,73.732887,71.730476,57.861523,39.640503,46.501297,118.015373,76.636543,81.620003,84.190002,86.510002,68.71608,52.177479,141.520004,80.675003,43.000328,62.06073,76.699997,43.947411,157.041168,120.769157,64.434036,19.027096,69.89225,35.1436,18.174133,27.806406,67.427505,86.438141,114.835159,43.171543,30.961716,43.798122,23.56068,43.861378,57.517727,118.496437,23.003178,46.988911
2016-07-06,43.836617,27.899521,160.986069,92.656105,59.625607,78.795601,39.221836,110.130981,95.18,53.324646,39.969452,90.320625,192.948471,52.959999,51.251644,66.998611,11.372566,117.92704,69.368446,232.904068,49.688053,42.718472,82.039207,45.650944,54.959999,79.393906,81.25,56.93597,67.334152,67.46476,121.120003,23.582506,5.04,44.513771,131.614304,148.785568,83.457893,109.050842,737.609985,68.051292,89.260002,128.589417,105.985168,42.705978,53.449303,54.878227,124.136086,55.297424,49.873302,100.837967,20.29586,40.263485,173.66066,146.44548,69.402985,81.146965,58.039558,250.080704,805.559998,120.97036,12.507807,45.152863,32.786846,29.483192,168.149399,29.929832,247.479996,36.180855,1292.040039,322.637299,34.515675,70.94577,23.67,27.992702,126.967949,40.03001,31.232491,76.449104,70.989922,125.448357,24.75,65.528969,53.914593,41.235947,24.440001,104.599998,58.790001,22.14282,18.386547,49.095722,4.35,71.792007,232.779999,128.266205,71.626884,132.260452,90.001877,401.049988,43.827187,69.43,22.391739,59.194809,25.56562,64.57122,27.297771,96.972954,24.595562,63.362,97.576973,95.50798,26.568275,26.197235,25.793419,697.77002,708.969971,22.116699,50.450001,43.078121,38.59058,38.557186,168.006805,66.039108,54.968147,24.324759,44.694042,294.376099,79.686768,98.828575,151.46994,60.645084,53.740002,50.160767,202.224045,104.670967,102.82,109.58564,38.617332,50.681072,21.365469,108.723747,57.823338,24.544241,118.804459,19.877434,49.382683,40.02142,220.875336,53.621552,65.998848,57.760315,75.513885,59.864288,148.301971,37.801052,64.980003,68.928581,114.764786,89.856659,66.014526,51.977039,72.34655,58.482887,35.680565,36.259998,39.849998,39.310001,35.181293,132.510696,247.770004,138.602875,29.613523,84.040909,102.173149,63.66,37.896381,97.291512,73.130547,72.554764,59.232834,39.939716,45.400341,119.948441,75.773659,81.660004,82.980003,89.660004,68.092316,52.452518,142.649994,78.77211,43.711872,61.900448,76.389999,44.365864,159.397339,122.128647,64.568535,19.358578,70.542061,35.504147,18.221636,28.199629,67.802963,87.24334,115.909973,43.22876,31.326992,43.71162,23.764671,44.585228,58.300423,120.304253,23.542927,47.572567
2016-07-07,43.787323,28.932837,160.666977,93.053764,59.682056,78.601494,39.730957,109.335457,95.139999,53.79578,39.969452,90.39798,194.546417,53.529999,50.184105,66.067947,11.251682,113.248795,68.609535,233.916382,50.230877,42.369251,81.097778,45.774921,54.939999,79.845566,81.889999,57.840485,66.830063,67.840332,123.339996,23.867462,5.02,44.92979,133.512283,149.30043,84.174637,108.856804,736.570007,66.951523,89.68,125.981041,106.828415,42.833282,53.062691,54.908062,124.412224,55.366489,51.322319,96.951111,20.627129,40.144218,172.677216,146.795486,69.741211,79.708771,58.361565,252.459686,799.659973,121.170456,12.6537,45.280491,33.081795,29.454315,169.224304,29.476248,247.270004,36.617233,1297.26001,321.677338,34.756145,71.157089,23.66,28.714968,125.567726,40.254246,31.36503,75.92347,71.198631,124.759712,24.620001,65.509392,54.912834,41.847137,24.58,104.410004,59.610001,21.909739,18.802883,48.780727,4.23,70.409912,234.869995,126.966545,71.579147,131.600159,90.029396,390.779999,42.963371,69.0,21.898285,59.784054,25.150078,64.179398,27.31678,96.44561,24.49551,64.25386,96.149437,96.162682,26.705429,26.383379,25.683956,695.359985,707.26001,22.220711,50.439999,42.906834,37.71051,39.266647,167.728668,65.641281,55.123123,24.906504,44.576965,296.644287,80.065399,98.101608,152.351608,61.609409,53.82,49.442074,200.411362,105.190498,102.059998,108.207436,39.117111,50.603283,21.556234,109.567558,59.514252,25.232761,118.745583,19.935957,49.305626,39.278568,220.99321,54.490776,65.605705,57.605492,75.183067,59.844517,148.252258,38.320557,65.610001,68.574173,113.556839,89.749672,66.014526,52.016586,73.870323,59.162918,35.620716,36.880001,40.52,40.09,34.834,133.932144,247.289993,137.064789,29.4685,84.607964,102.296455,64.629997,37.925385,97.857727,73.57489,73.501816,59.74707,41.541935,44.075474,120.135818,74.742783,81.849998,83.400002,90.050003,67.170647,51.632069,142.470001,77.757889,45.827271,60.702976,74.839996,44.508518,160.795715,121.708099,64.645393,19.273342,70.264938,35.257458,18.050629,28.218351,68.36132,86.302315,114.228096,42.265579,31.355824,43.932674,23.917662,44.634132,58.397388,120.541344,23.955095,47.176872
2016-07-08,44.832226,29.56267,164.376266,93.771507,60.368935,79.504066,40.240078,111.673508,96.790001,55.516861,41.26001,91.335793,198.225677,55.139999,50.660686,66.472176,11.456259,114.749367,69.637428,236.452011,51.384384,42.982754,83.028679,46.442467,56.380001,82.06459,82.93,58.219803,67.528038,68.927521,124.419998,24.496328,5.1,45.405235,137.973953,153.600494,86.812256,110.2733,745.809998,69.543121,91.419998,128.618622,107.43634,43.695042,53.32365,55.594162,128.580978,56.599934,53.090656,98.406288,21.687199,41.038742,176.582367,150.830185,70.833176,80.461647,60.000881,263.398956,815.02002,123.952713,12.809319,45.800854,33.509949,29.791212,171.638031,29.577797,251.300003,37.325142,,331.362915,35.148769,72.309753,23.9,29.837408,128.744797,40.926933,31.970942,76.821854,73.399567,126.321281,26.200001,66.253815,55.862137,42.515621,25.049999,105.029999,60.619999,23.177706,19.219221,49.090874,4.24,71.436882,237.169998,129.565857,72.276131,132.413559,90.717346,399.709991,43.20068,70.93,22.252083,62.508099,25.16987,64.438683,27.811029,97.295219,25.19586,,97.754265,97.345055,27.430372,27.137751,26.231272,705.630005,717.780029,22.305811,52.669998,43.182793,38.372929,39.946545,169.886765,66.143303,54.735683,25.369923,45.884323,300.984497,81.774086,101.37294,155.170944,62.739323,54.25,49.884335,204.101837,106.719696,104.699997,109.212372,39.828331,51.760429,21.810587,111.507317,61.488621,26.483728,119.981804,20.189547,49.690899,39.566425,227.181961,55.562824,66.747658,59.36665,76.827423,60.615551,151.862595,39.255669,67.129997,70.154663,114.107666,91.111153,67.243866,53.400791,75.665894,60.599606,36.897514,36.779999,40.43,41.48,35.290722,136.337646,250.820007,137.522339,30.16461,87.164566,103.880463,67.440002,38.756783,99.479576,75.460922,74.527786,60.994583,43.626751,44.532646,121.911087,76.712906,83.400002,85.599998,88.959999,67.617516,52.116879,146.529999,79.013603,47.452278,61.315845,75.620003,45.450047,164.148041,122.314476,64.952812,19.879477,70.56115,36.576298,18.592148,28.714558,69.651344,87.06871,117.86055,42.52306,31.730703,45.143684,24.32564,45.397106,59.401733,123.376572,24.27895,47.978153
2016-07-11,44.753365,30.664871,163.219604,94.062469,60.547699,79.756409,40.461021,112.013062,97.139999,56.007229,40.956348,91.983566,207.527359,55.490002,50.460514,66.462776,11.670134,114.20015,69.800751,234.181747,51.655796,43.162083,83.451355,46.709484,56.240002,82.113678,83.370003,58.511581,67.799461,69.115303,125.300003,24.712498,5.01,45.801441,139.086868,152.723282,87.595909,111.253204,753.780029,70.767212,91.269997,128.044388,108.024666,44.204262,53.265663,55.544445,129.035263,56.807144,53.393562,99.306213,22.393911,41.943203,176.210007,152.988541,70.533607,79.882515,60.654652,266.783264,809.719971,125.810707,12.848222,45.643764,33.662186,30.079977,172.331848,29.516869,252.539993,37.422115,1351.030029,333.570709,35.188023,72.415413,23.77,30.266865,129.9133,41.229156,32.217087,77.471741,73.807503,126.040001,26.67,66.62603,56.302532,43.575649,25.379999,103.410004,60.099998,23.000565,19.480642,49.279873,4.18,68.97023,239.869995,128.336182,72.715332,131.781967,91.13929,403.179993,43.077274,71.599998,22.168287,64.005356,25.328169,64.064148,27.972612,95.771774,25.287573,66.284439,98.332748,97.696838,27.518543,27.206329,26.082003,715.090027,727.200012,22.277445,53.32,43.363594,38.287758,40.439228,170.740433,66.181183,54.551647,25.419226,46.303848,301.642395,85.220551,102.396416,156.37233,63.927673,54.669998,49.561855,206.128372,108.082245,104.419998,109.384651,40.241604,52.12994,21.883259,112.370514,63.179523,26.83284,120.335007,20.287077,49.739063,39.473564,225.918961,56.219566,67.898972,60.024666,76.6231,60.753944,151.514465,39.652378,68.199997,70.25045,114.146317,90.751328,66.80481,53.667744,76.07354,60.724125,38.14439,36.57,40.299999,42.41,35.366837,136.417145,252.289993,136.597519,30.26129,87.837349,104.345245,68.260002,38.959797,99.767464,75.559669,75.238075,61.051712,42.81599,45.241734,122.276001,76.995438,84.019997,85.230003,90.099998,68.148163,52.144844,145.779999,79.216438,47.577282,61.202713,76.199997,45.725849,165.431488,122.764366,65.048882,19.633236,70.771393,36.87991,18.620649,29.248219,70.854706,91.288765,117.054428,42.351402,31.586525,45.383965,24.223644,45.964455,59.872742,123.56427,24.46541,47.77042
